Time,Roll (x),x,Pitch (y),Yaw (z),R,Theta,Phi,Humidity (%),Temperature (C),Pressure (Millibars),Mag X (microteslas),Mag Y (microteslas),Mag Z (microteslas),Earth Distance (km),Sun Distance (km)
19:25:27,-0.86,10996,-0.8,-2.25,6796.23,-44.613,154.662,39.5,29.4,987.3,-29.85,47.13,19.59,425231,149875254
19:25:28,-0.53,10998,-0.57,-2.35,6796.22,-44.582,154.737,39.8,29.3,987.3,-29.79,46.81,19.33,425220,149875251
19:25:29,-0.27,11000,-0.34,-2.36,6796.21,-44.55,154.811,39.7,29.3,987.2,-29.68,47.0,19.34,425209,149875249
19:25:30,-0.03,11002,-0.11,-2.3,6796.2,-44.518,154.886,39.5,29.4,987.2,-29.84,46.93,19.66,425197,149875264
19:25:31,0.22,11004,0.08,-2.21,6796.19,-44.486000000000004,154.961,39.2,29.4,987.2,-30.09,46.91,19.33,425186,149875261
19:25:33,0.47,11006,0.24,-2.07,6796.17,-44.45399999999999,155.035,39.4,29.4,987.2,-30.07,46.84,19.13,425174,149875258
19:25:34,0.74,11008,0.34,-1.9,6796.16,-44.422,155.11,39.7,29.4,987.2,-30.07,46.51,19.15,425163,149875256
19:25:35,1.02,11010,0.4,-1.7,6796.15,-44.391000000000005,155.184,39.3,29.4,987.2,-30.2,46.55,19.06,425151,149875253
19:25:36,1.3,11012,0.41,-1.5,6796.14,-44.358999999999995,155.25799999999998,39.3,29.3,987.2,-30.2,46.78,19.39,425139,149875251
19:25:37,1.56,11014,0.36,-1.32,6796.12,-44.294,155.406,39.4,29.4,987.3,-30.1,46.83,19.22,425116,149875245
19:25:38,1.8,11016,0.28,-1.16,6796.1,-44.262,155.481,39.5,29.3,987.2,-29.88,46.96,19.57,425104,149875243
19:25:39,1.93,11018,0.18,-1.03,6796.09,-44.23,155.554,39.5,29.3,987.2,-29.78,46.65,19.18,425093,149875240
19:25:40,2.12,11020,0.06,-0.92,6796.08,-44.198,155.628,39.5,29.3,987.2,-29.69,46.73,19.18,425081,149875237
19:25:41,2.29,11022,-0.07,-0.85,6796.07,-44.165,155.702,39.3,29.4,987.2,-29.6,46.31,19.55,425069,149875235
19:25:42,2.44,11024,-0.21,-0.79,6796.06,-44.133,155.776,39.6,29.3,987.3,-29.73,46.53,19.6,425057,149875232
19:25:44,2.58,11026,-0.34,-0.76,6796.05,-44.101000000000006,155.849,39.4,29.3,987.2,-29.77,46.57,19.37,425046,149875229
19:25:45,2.9,11028,-0.65,-0.74,6796.03,-44.068000000000005,155.923,39.3,29.4,987.2,-29.62,46.62,19.47,425034,149875227
19:25:46,-2.97,11030,-0.92,-0.88,6796.02,-44.036,155.996,39.3,29.4,987.2,-29.49,46.42,19.27,425022,149875224
19:25:47,-2.32,11032,-1.11,-1.28,6796.01,-44.003,156.069,39.6,29.4,987.2,-29.45,46.53,18.73,425010,149875221
19:25:48,-1.47,11034,-1.1,-1.9,6795.99,-43.938,156.216,39.4,29.4,987.2,-29.62,46.67,18.81,424986,149875216
19:25:49,-0.9,11036,-0.91,-2.25,6795.97,-43.905,156.289,39.4,29.4,987.2,-29.73,46.37,18.77,424974,149875213
19:25:50,-0.53,11038,-0.68,-2.37,6795.96,-43.872,156.362,39.8,29.3,987.2,-29.92,46.3,18.52,424962,149875210
19:25:51,-0.27,11040,-0.45,-2.38,6795.95,-43.839,156.435,39.2,29.4,987.3,-30.21,46.41,18.58,424950,149875208
19:25:52,-0.04,11042,-0.22,-2.33,6795.94,-43.806000000000004,156.50799999999998,39.8,29.3,987.2,-29.95,46.49,18.81,424938,149875205
19:25:54,0.19,11044,-0.02,-2.23,6795.93,-43.773,156.58100000000002,39.5,29.3,987.2,-30.02,46.04,19.11,424926,149875202
19:25:55,0.43,11046,0.14,-2.1,6795.91,-43.74,156.653,39.5,29.4,987.2,-29.94,46.24,18.92,424914,149875200
19:25:56,0.68,11048,0.26,-1.94,6795.9,-43.707,156.726,39.5,29.4,987.2,-29.87,46.21,19.25,424902,149875197
19:25:57,0.95,11050,0.33,-1.75,6795.89,-43.674,156.798,39.7,29.4,987.3,-29.8,46.1,19.18,424890,149875194
19:25:58,1.23,11052,0.35,-1.55,6795.88,-43.641000000000005,156.871,39.8,29.2,987.2,-29.75,46.17,19.18,424878,149875192
19:25:59,1.49,11054,0.33,-1.37,6795.85,-43.574,157.015,39.6,29.3,987.2,-29.89,46.05,19.28,424854,149875186
19:26:00,1.72,11056,0.26,-1.2,6795.84,-43.541000000000004,157.08700000000002,39.5,29.4,987.3,-29.91,45.73,19.19,424841,149875183
19:26:01,1.93,11058,0.16,-1.07,6795.83,-43.508,157.159,39.5,29.4,987.2,-29.77,45.62,19.18,424829,149875181
19:26:02,2.11,11060,0.04,-0.96,6795.82,-43.474,157.231,39.4,29.4,987.2,-29.83,45.43,19.11,424817,149875178
19:26:03,2.28,11062,-0.09,-0.88,6795.8,-43.441,157.303,39.5,29.4,987.2,-29.78,45.49,18.96,424805,149875175
19:26:05,2.43,11064,-0.23,-0.82,6795.79,-43.407,157.375,39.9,29.3,987.2,-29.6,45.56,18.96,424792,149875173
19:26:06,2.58,11066,-0.36,-0.78,6795.78,-43.373000000000005,157.447,39.3,29.4,987.2,-29.55,45.51,18.75,424780,149875170
19:26:07,2.9,11068,-0.67,-0.78,6795.77,-43.34,157.518,39.7,29.3,987.2,-29.62,45.47,19.09,424768,149875167
19:26:08,-2.87,11070,-0.94,-0.93,6795.76,-43.306000000000004,157.59,39.5,29.4,987.2,-29.74,45.35,19.2,424755,149875182
19:26:09,-2.18,11072,-1.1,-1.38,6795.74,-43.272,157.661,39.7,29.4,987.2,-29.81,45.26,19.43,424743,149875179
19:26:10,-1.46,11074,-1.06,-1.95,6795.72,-43.205,157.804,39.3,29.4,987.2,-29.76,45.16,19.29,424718,149875174
19:26:11,-0.9,11076,-0.88,-2.28,6795.71,-43.17100000000001,157.875,39.6,29.4,987.3,-29.79,45.08,19.34,424706,149875171
19:26:12,-0.54,11078,-0.65,-2.4,6795.69,-43.137,157.946,39.5,29.5,987.2,-29.41,45.06,19.56,424693,149875168
19:26:13,-0.27,11080,-0.42,-2.41,6795.68,-43.103,158.018,39.6,29.4,987.3,-29.57,45.11,19.32,424681,149875166
19:26:14,-0.04,11082,-0.19,-2.36,6795.67,-43.068999999999996,158.088,39.4,29.4,987.2,-29.51,45.67,19.5,424668,149875163
19:26:16,0.19,11084,0.0,-2.26,6795.66,-43.035,158.159,39.6,29.4,987.2,-29.77,45.83,19.26,424656,149875160
19:26:17,0.43,11086,0.17,-2.13,6795.64,-43.001000000000005,158.23,39.7,29.3,987.2,-29.78,45.29,19.12,424643,149875157
19:26:18,0.69,11088,0.29,-1.96,6795.63,-42.967,158.30100000000002,39.4,29.3,987.2,-29.79,45.12,19.22,424631,149875155
19:26:19,0.96,11090,0.36,-1.77,6795.62,-42.931999999999995,158.371,39.8,29.3,987.3,-29.73,45.04,19.1,424618,149875152
19:26:20,1.24,11092,0.37,-1.57,6795.6,-42.898,158.442,39.9,29.2,987.3,-29.68,45.15,18.79,424605,149875149
19:26:21,1.58,11094,0.34,-1.39,6795.58,-42.82899999999999,158.583,39.6,29.3,987.3,-29.83,44.97,18.54,424580,149875144
19:26:22,1.81,11096,0.25,-1.23,6795.57,-42.795,158.653,39.7,29.3,987.2,-29.62,44.92,18.5,424567,149875141
19:26:23,2.01,11098,0.14,-1.11,6795.56,-42.761,158.72299999999998,39.2,29.3,987.2,-29.63,45.16,18.84,424555,149875138
19:26:24,2.2,11100,0.01,-1.02,6795.54,-42.726000000000006,158.793,39.8,29.4,987.2,-30.03,44.9,18.58,424542,149875135
19:26:25,2.35,11102,-0.12,-0.94,6795.53,-42.691,158.864,39.4,29.3,987.2,-29.83,44.58,18.52,424529,149875133
19:26:27,2.5,11104,-0.26,-0.9,6795.52,-42.657,158.934,39.3,29.4,987.2,-29.52,44.61,18.66,424516,149875130
19:26:28,2.64,11106,-0.4,-0.87,6795.5,-42.622,159.003,39.7,29.4,987.2,-29.59,44.34,18.99,424504,149875127
19:26:29,2.99,11108,-0.7,-0.89,6795.49,-42.588,159.07299999999998,39.1,29.3,987.2,-29.91,44.31,18.68,424491,149875124
19:26:30,-2.84,11110,-0.96,-1.08,6795.48,-42.553000000000004,159.143,39.6,29.2,987.2,-29.76,44.51,18.79,424478,149875122
19:26:31,-2.13,11112,-1.11,-1.55,6795.45,-42.483000000000004,159.282,39.5,29.4,987.2,-29.8,44.41,18.44,424452,149875116
19:26:32,-1.34,11114,-1.05,-2.1,6795.44,-42.448,159.352,39.8,29.4,987.2,-29.72,44.55,18.65,424439,149875113
19:26:33,-0.83,11116,-0.85,-2.39,6795.43,-42.413000000000004,159.421,39.9,29.5,987.2,-29.92,44.3,18.76,424426,149875110
19:26:34,-0.5,11118,-0.62,-2.48,6795.41,-42.378,159.49,39.8,29.3,987.2,-29.93,44.22,18.37,424413,149875108
19:26:35,-0.24,11120,-0.38,-2.48,6795.4,-42.343,159.559,39.8,29.3,987.2,-30.03,44.13,18.24,424400,149875105
19:26:36,0.0,11122,-0.16,-2.42,6795.39,-42.308,159.629,39.8,29.3,987.2,-29.9,44.3,18.26,424387,149875102
19:26:38,0.23,11124,0.03,-2.31,6795.37,-42.273,159.69799999999998,39.4,29.4,987.2,-30.05,44.64,18.43,424374,149875099
19:26:39,0.4,11126,0.2,-2.18,6795.36,-42.238,159.767,39.4,29.3,987.2,-29.93,44.5,18.16,424361,149875096
19:26:40,0.66,11128,0.32,-2.01,6795.35,-42.202,159.836,39.5,29.4,987.2,-30.12,44.51,18.41,424348,149875094
19:26:41,0.94,11130,0.39,-1.82,6795.34,-42.167,159.904,39.7,29.3,987.2,-29.65,44.49,18.25,424335,149875091
19:26:42,1.23,11132,0.41,-1.61,6795.31,-42.097,160.042,39.7,29.3,987.2,-29.9,44.58,18.38,424309,149875085
19:26:43,1.5,11134,0.37,-1.42,6795.3,-42.06100000000001,160.11,39.4,29.3,987.2,-29.99,44.32,18.26,424296,149875082
19:26:44,1.74,11136,0.3,-1.25,6795.28,-42.026,160.179,39.7,29.3,987.2,-30.12,44.02,18.19,424283,149875097
19:26:45,1.96,11138,0.2,-1.12,6795.27,-41.99,160.247,39.5,29.3,987.2,-30.06,43.84,18.46,424269,149875095
19:26:46,2.14,11140,0.07,-1.02,6795.26,-41.955,160.316,39.3,29.3,987.2,-30.06,43.84,18.28,424256,149875092
19:26:48,2.31,11142,-0.06,-0.94,6795.24,-41.919,160.384,39.8,29.3,987.2,-30.32,43.99,18.09,424243,149875089
19:26:49,2.55,11144,-0.2,-0.89,6795.23,-41.883,160.452,39.3,29.4,987.2,-30.2,44.08,18.37,424230,149875086
19:26:50,2.69,11146,-0.34,-0.88,6795.22,-41.848,160.52,39.4,29.4,987.2,-30.45,44.06,18.21,424216,149875083
19:26:51,3.12,11148,-0.63,-0.92,6795.2,-41.812,160.588,39.5,29.3,987.2,-30.12,43.93,18.3,424203,149875081
19:26:52,-2.7,11150,-0.88,-1.12,6795.19,-41.776,160.656,39.5,29.3,987.2,-30.18,43.7,18.27,424190,149875078
19:26:53,-2.06,11152,-1.0,-1.54,6795.16,-41.70399999999999,160.792,39.2,29.4,987.2,-29.48,43.61,18.37,424163,149875072
19:26:54,-1.38,11154,-0.94,-1.99,6795.15,-41.669,160.859,39.4,29.3,987.2,-30.0,43.45,18.52,424150,149875069
19:26:55,-0.89,11156,-0.76,-2.27,6795.14,-41.632,160.92700000000002,39.5,29.3,987.2,-30.05,42.99,18.09,424136,149875066
19:26:56,-0.55,11158,-0.53,-2.38,6795.12,-41.597,160.994,39.2,29.4,987.2,-29.99,43.19,18.27,424123,149875064
19:26:57,-0.29,11160,-0.3,-2.39,6795.11,-41.56100000000001,161.062,39.5,29.3,987.2,-30.32,43.47,18.64,424110,149875061
19:26:59,-0.04,11162,-0.09,-2.34,6795.1,-41.523999999999994,161.129,39.5,29.3,987.2,-30.03,43.11,18.47,424096,149875058
19:27:00,0.2,11164,0.11,-2.25,6795.08,-41.488,161.197,39.1,29.4,987.2,-29.93,43.18,18.26,424083,149875055
19:27:01,0.46,11166,0.26,-2.11,6795.07,-41.452,161.264,39.2,29.4,987.2,-30.0,43.41,18.33,424069,149875052
19:27:02,0.73,11168,0.37,-1.94,6795.06,-41.416000000000004,161.33100000000002,39.3,29.4,987.2,-30.51,43.25,18.05,424056,149875049
19:27:03,1.02,11170,0.43,-1.75,6795.03,-41.343,161.465,39.7,29.3,987.2,-30.24,43.43,17.48,424029,149875044
19:27:04,1.3,11172,0.43,-1.55,6795.02,-41.306999999999995,161.532,39.6,29.3,987.2,-29.98,43.49,17.85,424015,149875041
19:27:05,1.57,11174,0.39,-1.36,6795.0,-41.271,161.599,39.5,29.4,987.2,-29.87,43.4,18.04,424001,149875038
19:27:06,1.81,11176,0.3,-1.2,6794.99,-41.233999999999995,161.665,39.8,29.4,987.2,-29.9,43.11,18.17,423988,149875035
19:27:07,2.02,11178,0.19,-1.08,6794.97,-41.198,161.732,39.6,29.4,987.2,-29.92,43.44,18.09,423974,149875032
19:27:08,2.2,11180,0.06,-0.99,6794.96,-41.161,161.799,39.3,29.3,987.2,-29.82,43.43,17.97,423961,149875030
19:27:10,2.36,11182,-0.08,-0.92,6794.95,-41.123999999999995,161.865,39.5,29.3,987.2,-29.85,43.65,17.86,423947,149875027
19:27:11,2.52,11184,-0.22,-0.88,6794.93,-41.088,161.93200000000002,39.7,29.3,987.2,-29.94,43.52,17.38,423933,149875024
19:27:12,2.65,11186,-0.36,-0.85,6794.92,-41.051,161.998,39.5,29.3,987.2,-29.88,43.47,17.57,423919,149875021
19:27:13,2.99,11188,-0.66,-0.86,6794.91,-41.015,162.064,39.5,29.4,987.2,-30.07,43.3,18.04,423906,149875018
19:27:14,-2.84,11190,-0.92,-1.04,6794.88,-40.941,162.196,39.9,29.3,987.2,-29.93,43.57,17.28,423878,149875013
19:27:15,-2.17,11192,-1.07,-1.47,6794.86,-40.904,162.262,39.7,29.3,987.2,-29.96,43.4,17.7,423864,149875010
19:27:16,-1.48,11194,-1.04,-2.02,6794.85,-40.867,162.328,38.5,29.3,987.2,-29.94,43.12,17.58,423851,149875007
19:27:17,-0.93,11196,-0.86,-2.34,6794.84,-40.830999999999996,162.394,39.5,29.4,987.2,-30.11,42.82,17.96,423837,149875004
19:27:18,-0.57,11198,-0.63,-2.47,6794.82,-40.794000000000004,162.46,39.7,29.3,987.2,-29.99,42.79,17.99,423823,149875001
19:27:20,-0.3,11200,-0.4,-2.49,6794.81,-40.756,162.526,39.3,29.3,987.2,-30.11,42.65,18.32,423809,149874998
19:27:21,0.02,11202,-0.18,-2.43,6794.8,-40.719,162.591,39.6,29.4,987.2,-30.1,42.76,18.0,423795,149874995
19:27:22,0.25,11204,0.02,-2.32,6794.78,-40.681999999999995,162.657,39.3,29.3,987.2,-30.29,42.63,18.12,423781,149875010
19:27:23,0.49,11206,0.17,-2.18,6794.77,-40.645,162.722,39.5,29.4,987.2,-30.25,42.77,18.07,423768,149875008
19:27:24,0.75,11208,0.28,-2.01,6794.75,-40.608000000000004,162.78799999999998,39.8,29.4,987.3,-30.04,42.71,18.08,423754,149875005
19:27:25,0.94,11210,0.35,-1.81,6794.73,-40.534,162.918,39.1,29.3,987.2,-29.96,42.58,18.19,423726,149874999
19:27:26,1.22,11212,0.37,-1.62,6794.71,-40.496,162.984,39.9,29.3,987.2,-30.05,42.68,18.15,423712,149874996
19:27:27,1.48,11214,0.34,-1.43,6794.7,-40.459,163.049,39.7,29.4,987.2,-29.95,42.85,18.79,423698,149874993
19:27:28,1.64,11216,0.27,-1.26,6794.68,-40.422,163.114,39.6,29.3,987.2,-29.85,42.6,18.81,423684,149874990
19:27:29,1.86,11218,0.19,-1.12,6794.67,-40.384,163.179,39.7,29.4,987.2,-29.87,42.78,19.12,423670,149874987
19:27:31,2.06,11220,0.08,-1.0,6794.66,-40.347,163.244,40.0,29.3,987.2,-30.0,42.85,19.12,423656,149874985
19:27:32,2.23,11222,-0.05,-0.92,6794.64,-40.309,163.308,39.5,29.5,987.2,-30.09,42.86,19.1,423642,149874982
19:27:33,2.38,11224,-0.18,-0.85,6794.63,-40.272,163.373,39.6,29.4,987.2,-30.13,42.77,18.36,423627,149874979
19:27:34,2.53,11226,-0.32,-0.81,6794.61,-40.234,163.438,39.6,29.3,987.2,-30.14,42.59,18.22,423613,149874976
19:27:35,2.84,11228,-0.62,-0.78,6794.58,-40.159,163.567,39.3,29.4,987.2,-30.22,42.54,18.4,423585,149874970
19:27:36,-3.05,11230,-0.91,-0.89,6794.57,-40.121,163.631,39.6,29.4,987.2,-30.16,42.25,18.24,423571,149874967
19:27:37,-2.42,11232,-1.11,-1.26,6794.56,-40.083,163.695,39.2,29.3,987.2,-30.14,42.1,18.21,423557,149874965
19:27:38,-1.54,11234,-1.13,-1.9,6794.54,-40.046,163.76,39.4,29.4,987.2,-30.1,41.8,18.5,423543,149874962
19:27:39,-0.91,11236,-0.95,-2.29,6794.53,-40.008,163.82399999999998,39.4,29.3,987.2,-30.06,41.72,18.39,423528,149874959
19:27:40,-0.55,11238,-0.72,-2.42,6794.51,-39.97,163.888,39.6,29.2,987.2,-29.85,41.56,18.44,423514,149874956
19:27:42,-0.28,11240,-0.48,-2.44,6794.5,-39.931999999999995,163.952,39.6,29.3,987.2,-29.99,41.41,18.21,423500,149874953
19:27:43,-0.04,11242,-0.26,-2.39,6794.49,-39.894,164.016,39.5,29.5,987.2,-30.03,41.73,18.3,423486,149874950
19:27:44,0.18,11244,-0.06,-2.3,6794.47,-39.856,164.08,39.3,29.3,987.2,-29.96,41.47,18.3,423471,149874947
19:27:45,0.42,11246,0.11,-2.16,6794.46,-39.818000000000005,164.144,39.5,29.4,987.2,-29.96,41.66,18.33,423457,149874944
19:27:46,0.67,11248,0.23,-2.0,6794.43,-39.742,164.271,39.4,29.4,987.2,-29.92,41.27,17.95,423428,149874939
19:27:47,0.85,11250,0.32,-1.82,6794.41,-39.704,164.334,39.7,29.3,987.2,-30.18,41.37,17.96,423414,149874936
19:27:48,1.12,11252,0.36,-1.62,6794.4,-39.666,164.398,39.4,29.4,987.2,-30.28,41.21,17.76,423400,149874933
19:27:49,1.39,11254,0.35,-1.43,6794.38,-39.626999999999995,164.46099999999998,39.4,29.4,987.2,-30.23,41.38,17.88,423385,149874930
19:27:50,1.63,11256,0.3,-1.26,6794.37,-39.589,164.525,39.8,29.3,987.2,-30.02,41.19,17.6,423371,149874927
19:27:52,1.85,11258,0.21,-1.11,6794.36,-39.551,164.588,39.7,29.4,987.2,-30.01,41.26,17.67,423356,149874924
19:27:53,2.13,11260,0.09,-1.0,6794.34,-39.512,164.65099999999998,39.7,29.3,987.2,-30.29,41.12,17.58,423342,149874921
19:27:54,2.3,11262,-0.04,-0.92,6794.33,-39.474000000000004,164.71400000000003,39.3,29.3,987.2,-30.43,41.29,17.82,423328,149874918
19:27:55,2.45,11264,-0.18,-0.87,6794.31,-39.436,164.778,39.7,29.4,987.2,-30.36,41.13,17.74,423313,149874916
19:27:56,2.69,11266,-0.32,-0.84,6794.3,-39.397,164.84,39.6,29.4,987.2,-30.31,40.99,17.47,423299,149874913
19:27:57,3.03,11268,-0.62,-0.86,6794.27,-39.32,164.96599999999998,39.6,29.3,987.2,-30.54,40.97,17.57,423270,149874907
19:27:58,-2.82,11270,-0.88,-1.03,6794.26,-39.281,165.02900000000002,39.8,29.4,987.2,-30.46,40.9,17.71,423255,149874922
19:27:59,-2.18,11272,-1.04,-1.43,6794.24,-39.243,165.092,39.5,29.4,987.2,-30.01,40.84,17.62,423240,149874919
19:28:00,-1.45,11274,-1.01,-1.94,6794.23,-39.204,165.15400000000002,39.5,29.4,987.2,-30.34,40.56,17.52,423226,149874916
19:28:01,-0.92,11276,-0.83,-2.26,6794.21,-39.166,165.217,39.4,29.3,987.2,-30.35,41.46,17.56,423211,149874913
19:28:03,-0.57,11278,-0.6,-2.38,6794.2,-39.126999999999995,165.27900000000002,39.6,29.3,987.2,-30.18,41.1,17.48,423197,149874910
19:28:04,-0.29,11280,-0.37,-2.4,6794.18,-39.088,165.342,39.9,29.3,987.2,-30.08,41.11,17.33,423182,149874907
19:28:05,-0.05,11282,-0.15,-2.36,6794.17,-39.049,165.40400000000002,39.5,29.4,987.2,-30.28,40.58,17.54,423168,149874905
19:28:06,0.19,11284,0.05,-2.27,6794.15,-39.01,165.46599999999998,39.3,29.3,987.2,-30.4,41.08,17.71,423153,149874902
19:28:07,0.43,11286,0.21,-2.14,6794.14,-38.971,165.528,39.5,29.3,987.2,-30.44,40.85,17.28,423138,149874899
19:28:08,0.7,11288,0.33,-1.97,6794.11,-38.894,165.65200000000002,40.2,29.3,987.2,-30.06,40.79,17.4,423109,149874893
19:28:09,0.99,11290,0.39,-1.78,6794.09,-38.855,165.71400000000003,39.4,29.4,987.2,-29.99,40.65,18.04,423094,149874890
19:28:10,1.27,11292,0.4,-1.58,6794.08,-38.816,165.77599999999998,39.9,29.4,987.2,-30.13,40.82,17.84,423079,149874887
19:28:11,1.53,11294,0.37,-1.39,6794.06,-38.777,165.838,39.8,29.4,987.2,-30.18,40.63,17.87,423065,149874884
19:28:12,1.78,11296,0.29,-1.23,6794.05,-38.738,165.9,39.5,29.2,987.2,-30.39,40.81,17.9,423050,149874881
19:28:14,2.07,11298,0.18,-1.11,6794.04,-38.698,165.96099999999998,39.5,29.4,987.2,-30.44,40.59,18.15,423035,149874879
19:28:15,2.25,11300,0.05,-1.02,6794.02,-38.659,166.023,39.6,29.5,987.2,-30.12,40.82,17.28,423020,149874876
19:28:16,2.41,11302,-0.1,-0.96,6794.01,-38.62,166.084,39.5,29.3,987.3,-30.14,40.8,17.98,423006,149874873
19:28:17,2.56,11304,-0.24,-0.93,6793.99,-38.580999999999996,166.146,39.9,29.4,987.2,-30.12,40.73,17.77,422991,149874870
19:28:18,2.7,11306,-0.38,-0.91,6793.98,-38.541,166.207,39.5,29.4,987.2,-29.9,40.56,17.72,422976,149874867
19:28:19,3.05,11308,-0.67,-0.94,6793.95,-38.463,166.33,39.7,29.4,987.2,-29.91,40.35,17.96,422946,149874861
19:28:20,-2.77,11310,-0.93,-1.14,6793.93,-38.423,166.391,39.3,29.3,987.2,-30.07,40.43,18.23,422931,149874858
19:28:21,-2.09,11312,-1.06,-1.58,6793.92,-38.384,166.452,39.5,29.3,987.2,-30.06,40.48,18.32,422917,149874855
19:28:22,-1.35,11314,-1.0,-2.09,6793.9,-38.344,166.513,39.7,29.4,987.2,-29.95,40.37,18.3,422902,149874853
19:28:23,-0.85,11316,-0.81,-2.37,6793.89,-38.305,166.574,39.3,29.4,987.2,-30.6,40.25,18.02,422887,149874850
19:28:25,-0.52,11318,-0.58,-2.47,6793.87,-38.265,166.635,39.1,29.3,987.2,-30.58,39.93,17.87,422872,149874847
19:28:26,-0.26,11320,-0.34,-2.47,6793.86,-38.226,166.696,39.4,29.4,987.2,-30.71,39.9,17.86,422857,149874844
19:28:27,-0.1,11322,-0.12,-2.43,6793.84,-38.186,166.75599999999997,39.1,29.3,987.2,-30.5,39.91,17.61,422842,149874841
19:28:28,0.15,11324,0.08,-2.34,6793.83,-38.146,166.817,39.7,29.4,987.2,-30.19,39.93,17.48,422827,149874838
19:28:29,0.4,11326,0.25,-2.21,6793.8,-38.067,166.938,39.4,29.4,987.2,-30.4,39.85,17.15,422797,149874832
19:28:30,0.67,11328,0.37,-2.04,6793.78,-38.027,166.99900000000002,39.9,29.3,987.2,-30.19,39.63,16.67,422782,149874829
19:28:31,0.97,11330,0.44,-1.85,6793.77,-37.988,167.05900000000003,39.8,29.3,987.2,-30.23,39.11,16.81,422767,149874826
19:28:32,1.26,11332,0.45,-1.65,6793.75,-37.948,167.11900000000003,39.7,29.4,987.2,-30.28,38.9,16.46,422752,149874824
19:28:33,1.62,11334,0.4,-1.46,6793.74,-37.908,167.18,39.4,29.3,987.2,-30.49,38.86,16.42,422737,149874821
19:28:35,1.85,11336,0.31,-1.3,6793.72,-37.868,167.24,39.6,29.3,987.2,-30.8,39.12,16.9,422722,149874818
19:28:36,2.07,11338,0.19,-1.18,6793.71,-37.828,167.3,39.7,29.4,987.2,-30.87,39.16,17.04,422707,149874833
19:28:37,2.25,11340,0.05,-1.09,6793.69,-37.788000000000004,167.36,39.4,29.2,987.2,-30.76,38.75,16.95,422692,149874830
19:28:38,2.41,11342,-0.09,-1.03,6793.68,-37.748000000000005,167.42,39.5,29.3,987.2,-30.63,38.61,16.95,422676,149874827
19:28:39,2.56,11344,-0.23,-1.0,6793.66,-37.708,167.48,39.6,29.4,987.2,-30.44,38.69,16.65,422661,149874824
19:28:40,2.71,11346,-0.38,-0.98,6793.63,-37.628,167.59900000000002,39.6,29.3,987.2,-30.79,38.88,16.81,422631,149874818
19:28:41,3.06,11348,-0.68,-1.02,6793.62,-37.588,167.65900000000002,39.5,29.4,987.2,-30.75,38.99,17.07,422616,149874815
19:28:42,-2.76,11350,-0.93,-1.23,6793.6,-37.548,167.71900000000002,39.5,29.2,987.2,-30.8,39.2,17.03,422601,149874812
19:28:43,-2.07,11352,-1.05,-1.68,6793.58,-37.507,167.778,39.2,29.3,987.2,-31.01,38.98,17.23,422585,149874810
19:28:44,-1.35,11354,-0.99,-2.17,6793.57,-37.467,167.838,40.6,29.4,987.2,-31.05,39.08,17.3,422570,149874807
19:28:46,-0.85,11356,-0.8,-2.44,6793.56,-37.427,167.89700000000002,39.1,29.2,987.2,-31.0,39.02,17.18,422555,149874804
19:28:47,-0.52,11358,-0.56,-2.54,6793.54,-37.385999999999996,167.956,39.6,29.3,987.2,-30.79,39.07,17.14,422540,149874801
19:28:48,-0.25,11360,-0.33,-2.54,6793.52,-37.346,168.016,39.5,29.3,987.2,-30.72,38.79,16.96,422525,149874798
19:28:49,-0.02,11362,-0.11,-2.49,6793.51,-37.306,168.075,39.5,29.3,987.2,-30.76,38.71,16.83,422509,149874795
19:28:50,0.22,11364,0.08,-2.39,6793.49,-37.265,168.13400000000001,39.8,29.3,987.2,-30.67,38.67,16.84,422494,149874792
19:28:51,0.47,11366,0.24,-2.25,6793.46,-37.184,168.252,39.5,29.3,987.2,-30.95,38.21,17.18,422463,149874786
19:28:52,0.75,11368,0.35,-2.07,6793.45,-37.144,168.31099999999998,39.5,29.3,987.2,-30.88,38.38,17.06,422448,149874784
19:28:53,1.03,11370,0.4,-1.87,6793.43,-37.103,168.37,39.3,29.3,987.2,-30.67,38.51,17.07,422433,149874781
19:28:54,1.31,11372,0.41,-1.67,6793.42,-37.063,168.429,39.3,29.2,987.2,-30.76,38.48,16.74,422418,149874778
19:28:55,1.58,11374,0.36,-1.48,6793.4,-37.022,168.487,39.4,29.3,987.2,-30.8,38.52,17.04,422402,149874775
19:28:57,1.81,11376,0.28,-1.33,6793.39,-36.981,168.546,39.6,29.3,987.2,-30.6,38.6,16.84,422387,149874772
19:28:58,2.01,11378,0.17,-1.2,6793.37,-36.941,168.605,39.8,29.3,987.2,-30.61,38.6,17.07,422371,149874769
19:28:59,2.19,11380,0.04,-1.1,6793.36,-36.9,168.66299999999998,39.5,29.3,987.2,-30.52,38.68,17.21,422356,149874766
19:29:00,2.35,11382,-0.1,-1.03,6793.34,-36.859,168.722,39.6,29.4,987.2,-30.76,38.32,16.98,422341,149874763
19:29:01,2.5,11384,-0.24,-0.98,6793.31,-36.778,168.83900000000003,39.6,29.2,987.1,-30.7,37.94,16.92,422310,149874758
19:29:02,2.56,11386,-0.38,-0.95,6793.29,-36.736999999999995,168.89700000000002,39.8,29.3,987.2,-30.64,37.22,16.89,422294,149874755
